transaction_id,sender_id,receiver_id,amount,timestamp
TX_000315,ACC_00169,ACC_00227,1765.46,2025-02-24 09:38:20
TX_004550,ACC_00148,ACC_00572,249,2025-02-02 21:34:21
TX_004047,ACC_00258,ACC_00183,4734.74,2025-01-15 15:30:55
TX_000154,ACC_00305,ACC_00422,1647.46,2025-02-22 01:49:07
TX_002807,ACC_00057,ACC_00487,3512.21,2025-01-31 16:07:46
TX_000435,ACC_00215,ACC_00433,2285.27,2025-01-21 00:04:23
TX_006417,ACC_00539,ACC_00167,2493.53,2025-01-07 03:28:42
TX_005410,ACC_00135,ACC_00173,2925.69,2025-01-13 10:57:30
TX_007706,ACC_00524,ACC_00050,749.72,2025-02-18 07:54:29
TX_003832,ACC_00417,ACC_00423,2419.56,2025-01-09 13:17:39
TX_003874,ACC_00346,ACC_00576,4044.41,2025-01-13 06:01:57
TX_001677,ACC_00172,ACC_00066,407.91,2025-02-23 08:12:46
TX_001189,ACC_00518,ACC_00469,2385.49,2025-02-04 10:17:38
TX_001004,ACC_00417,ACC_00153,1639.54,2025-01-23 12:41:37
TX_001673,ACC_00473,ACC_00101,984.13,2025-01-26 00:09:08
TX_006089,ACC_00170,ACC_00098,4239.33,2025-01-23 19:01:58
TX_006789,ACC_00205,ACC_00565,2651.23,2025-01-16 06:46:50
TX_006993,ACC_00240,ACC_00083,1984.04,2025-01-20 05:44:31
TX_000295,ACC_00309,ACC_00492,3505.26,2025-02-24 01:03:32
TX_007738,ACC_00179,ACC_00027,1200.73,2025-01-21 22:50:15
TX_001030,ACC_00195,ACC_00453,1750.39,2025-01-03 19:15:09
TX_007621,ACC_00352,ACC_00050,3437.81,2025-02-24 12:17:14
TX_001996,ACC_00023,ACC_00504,3896.98,2025-02-15 21:01:55
TX_005165,ACC_00062,ACC_00100,1830.91,2025-02-27 06:22:45
TX_003244,ACC_00318,ACC_00391,1978.24,2025-01-05 20:02:10
TX_004197,ACC_00522,ACC_00051,4690.65,2025-01-13 16:27:27
TX_003824,ACC_00312,ACC_00119,2240.56,2025-01-12 06:24:12
TX_006700,ACC_00286,ACC_00054,3200.22,2025-02-06 13:47:48
TX_006682,ACC_00427,ACC_00392,3403.35,2025-01-28 17:55:09
TX_003854,ACC_00597,ACC_00332,4895.34,2025-01-28 06:48:51
TX_007417,ACC_00187,ACC_00439,3384.15,2025-01-29 06:46:48
TX_007662,ACC_00227,ACC_00598,2586.7,2025-01-14 03:30:53
TX_007175,ACC_00580,ACC_00235,3179.32,2025-01-05 00:12:06
TX_006448,ACC_00012,ACC_00472,688.01,2025-02-28 13:49:04
TX_007478,ACC_00177,ACC_00069,2254.49,2025-01-01 06:56:37
TX_007741,ACC_00149,ACC_00267,3377.97,2025-01-20 20:20:07
TX_002711,ACC_00123,ACC_00447,2216.71,2025-01-13 17:08:32
TX_000915,ACC_00546,ACC_00039,1074.22,2025-02-19 10:51:02
TX_002261,ACC_00239,ACC_00597,3790.2,2025-02-13 01:43:16
TX_007155,ACC_00127,ACC_00197,3027.34,2025-01-30 07:28:15
TX_002301,ACC_00078,ACC_00200,482.77,2025-02-26 05:19:34
TX_006177,ACC_00198,ACC_00370,1358.88,2025-01-24 23:54:35
TX_004894,ACC_00292,ACC_00500,553.01,2025-02-22 03:51:26
TX_007686,ACC_00324,ACC_00512,711.89,2025-01-01 17:13:40
TX_006069,ACC_00067,ACC_00440,1729.08,2025-01-13 08:13:45
TX_003270,ACC_00453,ACC_00485,2563.52,2025-01-04 05:31:11
TX_004295,ACC_00309,ACC_00013,3504.93,2025-01-19 07:19:07
TX_006156,ACC_00418,ACC_00139,1986.28,2025-02-27 05:31:22
TX_004108,ACC_00447,ACC_00467,1365.49,2025-02-20 14:52:27
TX_002221,ACC_00430,ACC_00048,3021.79,2025-01-02 23:29:16
TX_003077,ACC_00550,ACC_00582,571.57,2025-01-31 15:50:34
TX_005791,ACC_00518,ACC_00508,4620.12,2025-01-03 10:01:28
TX_004149,ACC_00175,ACC_00083,2912.09,2025-01-15 02:04:06
TX_001805,ACC_00517,ACC_00214,3798.77,2025-02-21 02:05:08
TX_000367,ACC_00146,ACC_00552,2113.19,2025-02-04 11:01:59
TX_003247,ACC_00085,ACC_00422,2848.75,2025-01-16 10:18:31
TX_003555,ACC_00546,ACC_00213,3795.78,2025-01-27 22:06:03
TX_005595,ACC_00337,ACC_00088,704.38,2025-01-29 08:08:30
TX_000434,ACC_00026,ACC_00229,4480.73,2025-01-22 14:02:53
TX_000520,ACC_00269,ACC_00370,3260.39,2025-01-27 05:57:42
TX_001309,ACC_00253,ACC_00117,4407.98,2025-02-01 16:58:25
TX_003929,ACC_00476,ACC_00569,2405.74,2025-01-11 11:00:41
TX_000331,ACC_00387,ACC_00472,1079.63,2025-01-21 06:16:07
TX_001022,ACC_00102,ACC_00284,4761.13,2025-01-18 08:38:53
TX_007465,ACC_00050,ACC_00474,4040,2025-02-19 08:48:03
TX_006891,ACC_00172,ACC_00308,4925.26,2025-01-24 21:04:50
TX_006258,ACC_00528,ACC_00027,2296.46,2025-02-09 13:40:55
TX_007165,ACC_00257,ACC_00576,4920.56,2025-02-01 21:35:37
TX_006623,ACC_00169,ACC_00146,4318.38,2025-01-08 21:19:50
TX_006806,ACC_00363,ACC_00397,2176.13,2025-01-11 21:58:30
TX_004397,ACC_00320,ACC_00546,2597.03,2025-01-10 04:55:24
TX_006271,ACC_00040,ACC_00159,2136.28,2025-02-21 04:50:08
TX_006276,ACC_00192,ACC_00545,982.84,2025-02-13 17:03:22
TX_001722,ACC_00180,ACC_00562,670.96,2025-01-10 22:32:17
TX_007704,ACC_00353,ACC_00121,4863.07,2025-02-07 01:33:06
TX_006197,ACC_00521,ACC_00526,3634.03,2025-02-03 13:07:14
TX_007693,ACC_00358,ACC_00423,1635.36,2025-01-25 09:32:10
TX_006327,ACC_00551,ACC_00571,3673.7,2025-01-23 10:35:35
TX_005418,ACC_00239,ACC_00233,4315.22,2025-01-04 20:48:39
TX_003345,ACC_00501,ACC_00049,4552.22,2025-02-16 00:47:19
TX_005821,ACC_00260,ACC_00420,3000.94,2025-02-06 12:40:14
TX_004333,ACC_00487,ACC_00231,897.51,2025-01-16 04:00:25
TX_005132,ACC_00038,ACC_00130,192.29,2025-01-30 09:26:56
TX_005452,ACC_00400,ACC_00410,4478.93,2025-02-12 03:16:43
TX_002090,ACC_00547,ACC_00012,1066.63,2025-01-13 18:53:23
TX_005293,ACC_00223,ACC_00277,620.28,2025-02-03 12:57:52
TX_000834,ACC_00079,ACC_00314,1789.84,2025-02-04 16:06:09
TX_006619,ACC_00248,ACC_00376,3863.63,2025-02-03 21:37:01
TX_006296,ACC_00273,ACC_00165,4247.19,2025-02-17 02:05:02
TX_005255,ACC_00266,ACC_00482,4869.24,2025-02-12 17:30:53
TX_000030,ACC_00446,ACC_00028,2857.09,2025-02-09 17:57:17
TX_003523,ACC_00536,ACC_00589,2778.8,2025-01-31 07:45:38
TX_005451,ACC_00456,ACC_00356,3755.36,2025-02-09 01:25:55
TX_007115,ACC_00164,ACC_00016,4744.74,2025-02-01 07:05:19
TX_004725,ACC_00010,ACC_00387,147.65,2025-01-02 19:01:15
TX_002776,ACC_00007,ACC_00026,4134.87,2025-02-03 11:35:27
TX_007717,ACC_00471,ACC_00590,338.73,2025-02-02 20:54:47
TX_003681,ACC_00561,ACC_00090,4040.38,2025-01-07 02:17:45
TX_002194,ACC_00482,ACC_00227,2274.85,2025-01-13 14:26:59
TX_004920,ACC_00554,ACC_00068,206.64,2025-01-14 08:09:53
TX_007700,ACC_00002,ACC_00318,3509.93,2025-01-06 05:21:50
TX_006757,ACC_00369,ACC_00232,50.75,2025-01-05 00:39:13
TX_005843,ACC_00069,ACC_00426,4871.44,2025-02-13 11:40:16
TX_000018,ACC_00033,ACC_00232,2596.4,2025-01-22 01:19:02
TX_006861,ACC_00600,ACC_00497,4795.98,2025-01-31 05:24:32
TX_004135,ACC_00359,ACC_00360,4302.75,2025-02-16 09:54:16
TX_001001,ACC_00042,ACC_00038,3532.02,2025-03-01 05:24:07
TX_000057,ACC_00127,ACC_00099,2479.55,2025-01-27 04:36:46
TX_004359,ACC_00571,ACC_00108,4920.7,2025-02-12 01:07:13
TX_002303,ACC_00151,ACC_00394,235.9,2025-01-23 13:55:17
TX_001144,ACC_00490,ACC_00340,814.58,2025-01-21 07:07:53
TX_000329,ACC_00051,ACC_00191,2550.77,2025-01-03 07:13:44
TX_005940,ACC_00158,ACC_00302,1847.39,2025-01-30 06:45:53
TX_007684,ACC_00366,ACC_00287,182.71,2025-01-05 07:36:06
TX_007719,ACC_00349,ACC_00574,3037.23,2025-02-02 17:10:45
TX_001434,ACC_00202,ACC_00225,4756.69,2025-02-12 19:40:58
TX_002256,ACC_00232,ACC_00023,4994.46,2025-02-11 11:07:34
TX_007737,ACC_00434,ACC_00172,4293.12,2025-02-15 03:30:24
TX_005326,ACC_00021,ACC_00357,2841.83,2025-02-16 19:17:06
TX_001215,ACC_00102,ACC_00163,4012.8,2025-01-15 15:30:26
TX_001883,ACC_00562,ACC_00106,730.61,2025-02-05 22:18:41
TX_002842,ACC_00298,ACC_00317,495.11,2025-02-22 01:26:31
TX_002458,ACC_00209,ACC_00412,3864.55,2025-02-24 11:20:27
TX_005444,ACC_00177,ACC_00175,1355.67,2025-02-09 09:56:36
TX_004908,ACC_00024,ACC_00416,1721.92,2025-01-01 23:52:51
TX_007429,ACC_00343,ACC_00065,1831.2,2025-01-12 17:52:23
TX_006882,ACC_00036,ACC_00265,2849.38,2025-02-06 01:05:27
TX_003237,ACC_00413,ACC_00298,3966.53,2025-01-18 21:00:13
TX_005075,ACC_00459,ACC_00219,1280.2,2025-02-08 08:15:31
TX_002650,ACC_00421,ACC_00596,2484.51,2025-02-17 00:05:47
TX_002447,ACC_00026,ACC_00425,728.02,2025-01-22 10:46:45
TX_001425,ACC_00367,ACC_00559,2276.41,2025-02-08 06:45:35
TX_004589,ACC_00413,ACC_00576,1431.73,2025-01-06 22:27:08
TX_003330,ACC_00388,ACC_00436,1547.34,2025-01-11 00:48:04
TX_007727,ACC_00266,ACC_00275,1244.66,2025-02-21 18:53:08
TX_000657,ACC_00037,ACC_00006,4736.78,2025-02-06 15:24:38
TX_003488,ACC_00204,ACC_00162,790.03,2025-02-16 16:55:18
TX_005062,ACC_00385,ACC_00438,3434.81,2025-01-21 04:20:20
TX_006570,ACC_00263,ACC_00303,2994.3,2025-01-30 06:56:41
TX_004330,ACC_00137,ACC_00593,3695.8,2025-02-21 07:53:29
TX_002116,ACC_00205,ACC_00243,3847.76,2025-01-30 19:56:36
TX_007682,ACC_00404,ACC_00086,1568.95,2025-01-01 20:58:57
TX_005800,ACC_00188,ACC_00152,3347.38,2025-01-13 21:04:04
TX_000272,ACC_00263,ACC_00398,2681.51,2025-02-19 19:45:05
TX_004537,ACC_00465,ACC_00373,951.55,2025-01-31 07:30:24
TX_007169,ACC_00018,ACC_00436,2605.33,2025-02-05 03:30:18
TX_003627,ACC_00057,ACC_00292,290.64,2025-02-27 11:33:26
TX_005414,ACC_00049,ACC_00303,1609.2,2025-01-01 19:34:31
TX_005835,ACC_00419,ACC_00150,3934.18,2025-02-18 06:29:13
TX_006774,ACC_00392,ACC_00384,298.69,2025-02-12 02:55:42
TX_005351,ACC_00422,ACC_00233,732.1,2025-01-26 00:07:04
TX_003512,ACC_00169,ACC_00078,935.04,2025-01-18 00:16:00
TX_005302,ACC_00322,ACC_00552,4910.2,2025-02-04 07:12:19
TX_002860,ACC_00035,ACC_00122,1848.52,2025-02-25 03:38:42
TX_000322,ACC_00488,ACC_00464,2023.75,2025-02-09 20:21:06
TX_000757,ACC_00345,ACC_00088,4599.78,2025-02-17 05:12:16
TX_003220,ACC_00384,ACC_00205,3388.74,2025-01-27 12:03:28
TX_000924,ACC_00439,ACC_00556,3519.02,2025-01-29 13:12:05
TX_002085,ACC_00575,ACC_00433,2839.15,2025-01-17 00:21:09
TX_003931,ACC_00066,ACC_00103,4907.91,2025-01-25 02:08:57
TX_001158,ACC_00362,ACC_00583,4447.67,2025-01-31 17:35:49
TX_002822,ACC_00293,ACC_00185,3670.96,2025-02-12 05:12:35
TX_004767,ACC_00463,ACC_00257,4053.22,2025-02-02 23:42:04
TX_005702,ACC_00320,ACC_00284,4396.89,2025-02-05 05:03:00
TX_006104,ACC_00392,ACC_00584,2153.81,2025-02-23 07:08:37
TX_005920,ACC_00446,ACC_00584,449.02,2025-02-11 17:23:54
TX_006371,ACC_00514,ACC_00355,4327.2,2025-02-12 06:30:23
TX_003257,ACC_00206,ACC_00580,2797.2,2025-01-30 12:35:26
TX_001713,ACC_00199,ACC_00569,2391.72,2025-01-05 08:59:11
TX_005417,ACC_00150,ACC_00058,1078.64,2025-01-18 20:45:26
TX_003999,ACC_00367,ACC_00510,1932.18,2025-02-06 15:34:55
TX_002474,ACC_00099,ACC_00032,468.74,2025-02-23 04:10:34
TX_007365,ACC_00411,ACC_00378,95.84,2025-01-18 05:57:00
TX_007658,ACC_00401,ACC_00324,3084.96,2025-02-22 19:24:24
TX_005109,ACC_00534,ACC_00293,599.6,2025-01-29 07:58:33
TX_004704,ACC_00440,ACC_00428,2888.24,2025-02-17 08:19:13
TX_000228,ACC_00509,ACC_00307,2938.14,2025-01-11 05:38:08
TX_001411,ACC_00459,ACC_00386,3124.11,2025-01-26 00:30:32
TX_002270,ACC_00128,ACC_00404,2069.74,2025-01-28 18:59:49
TX_003498,ACC_00334,ACC_00219,781.89,2025-01-17 20:28:16
TX_006885,ACC_00484,ACC_00588,1774.49,2025-02-24 18:04:47
TX_005831,ACC_00529,ACC_00035,147.38,2025-02-24 02:43:43
TX_000285,ACC_00598,ACC_00104,2177.29,2025-01-17 18:24:38
TX_004365,ACC_00499,ACC_00382,3849.83,2025-02-02 11:02:30
TX_006824,ACC_00110,ACC_00020,2722.63,2025-01-07 00:24:03
TX_002178,ACC_00432,ACC_00300,1774.92,2025-02-09 12:29:38
TX_000494,ACC_00215,ACC_00550,4350.57,2025-02-01 02:08:21
TX_005457,ACC_00067,ACC_00555,3757.6,2025-01-25 21:28:33
TX_004153,ACC_00014,ACC_00224,3955.56,2025-02-14 04:23:25
TX_002153,ACC_00456,ACC_00189,1248.84,2025-01-06 06:54:25
TX_002280,ACC_00541,ACC_00600,747.13,2025-02-27 12:19:05
TX_006615,ACC_00217,ACC_00063,3662.17,2025-02-12 02:55:21
TX_005181,ACC_00268,ACC_00274,577.28,2025-01-02 22:27:23
TX_001186,ACC_00082,ACC_00349,2562.47,2025-01-23 12:51:10
TX_004998,ACC_00259,ACC_00397,819.07,2025-02-19 19:31:58
TX_004403,ACC_00366,ACC_00430,792.07,2025-01-14 13:09:12
TX_003748,ACC_00223,ACC_00021,3317.1,2025-01-17 14:07:11
TX_002065,ACC_00373,ACC_00219,1550.59,2025-01-02 13:31:46
TX_001237,ACC_00279,ACC_00433,552.75,2025-01-09 14:18:19
TX_006363,ACC_00143,ACC_00186,2759.48,2025-01-17 05:37:27
TX_002531,ACC_00176,ACC_00374,4645.64,2025-02-08 02:09:26
TX_002136,ACC_00038,ACC_00278,186.21,2025-01-30 06:29:56
TX_005415,ACC_00289,ACC_00364,2403.76,2025-02-19 13:55:49
TX_005981,ACC_00207,ACC_00055,1923.22,2025-01-09 13:13:19
TX_007722,ACC_00084,ACC_00529,4977.93,2025-01-24 04:51:09
TX_007025,ACC_00398,ACC_00001,4013.99,2025-02-05 13:52:10
TX_002850,ACC_00340,ACC_00012,1401.58,2025-01-04 23:08:01
TX_004034,ACC_00471,ACC_00103,550.56,2025-01-29 02:29:13
TX_004857,ACC_00301,ACC_00433,2564.88,2025-01-20 11:14:54
TX_000229,ACC_00556,ACC_00401,3519.82,2025-02-20 05:11:35
TX_005325,ACC_00028,ACC_00122,583.05,2025-02-16 13:58:10
TX_004564,ACC_00402,ACC_00112,2882.47,2025-01-10 08:54:02
TX_003032,ACC_00214,ACC_00305,4550.4,2025-01-15 15:33:30
TX_002981,ACC_00590,ACC_00084,2022.93,2025-02-05 19:11:05
TX_003830,ACC_00500,ACC_00403,511.91,2025-02-03 01:35:12
TX_003967,ACC_00498,ACC_00347,3852.37,2025-01-28 09:10:52
TX_000555,ACC_00135,ACC_00328,2136.16,2025-02-03 21:23:32
TX_005367,ACC_00134,ACC_00521,3129.91,2025-02-15 15:55:16
TX_003016,ACC_00097,ACC_00309,2814.96,2025-01-17 12:35:02
TX_005966,ACC_00226,ACC_00195,1285.71,2025-01-27 21:46:18
TX_002155,ACC_00466,ACC_00595,3196.51,2025-02-19 09:01:43
TX_004217,ACC_00197,ACC_00597,3005.99,2025-01-11 08:48:33
TX_004291,ACC_00222,ACC_00197,4696.24,2025-01-18 16:40:54
TX_002775,ACC_00231,ACC_00600,796.54,2025-02-28 23:55:35
TX_001149,ACC_00007,ACC_00018,78.61,2025-01-11 13:46:48
TX_001410,ACC_00052,ACC_00504,1049.34,2025-01-31 14:07:36
TX_002314,ACC_00454,ACC_00582,2563.93,2025-02-12 19:36:33
TX_007359,ACC_00260,ACC_00212,3246.07,2025-01-14 01:29:30
TX_004392,ACC_00077,ACC_00413,2797.11,2025-02-18 16:59:15
TX_002529,ACC_00570,ACC_00274,1609.6,2025-01-30 08:37:52
TX_004104,ACC_00020,ACC_00440,573.82,2025-02-21 19:51:14
TX_003516,ACC_00111,ACC_00227,1032.1,2025-02-07 15:47:38
TX_005477,ACC_00534,ACC_00206,3979.31,2025-02-25 15:03:51
TX_005676,ACC_00274,ACC_00251,4155.34,2025-01-29 15:49:43
TX_004288,ACC_00482,ACC_00023,284.5,2025-02-18 16:03:55
TX_002115,ACC_00316,ACC_00372,109.22,2025-02-08 16:56:15
TX_001363,ACC_00133,ACC_00231,980.99,2025-02-28 12:19:15
TX_005887,ACC_00037,ACC_00585,1578.7,2025-01-10 04:30:59
TX_007343,ACC_00587,ACC_00052,2273.98,2025-02-18 15:40:42
TX_006488,ACC_00134,ACC_00534,4756.02,2025-01-22 19:50:48
TX_002545,ACC_00350,ACC_00513,4419.78,2025-01-01 23:28:43
TX_006841,ACC_00461,ACC_00511,903.9,2025-01-10 05:11:52
TX_005898,ACC_00371,ACC_00518,56.3,2025-02-13 15:48:59
TX_005618,ACC_00439,ACC_00212,259.98,2025-01-26 13:00:40
TX_005836,ACC_00450,ACC_00308,4263.57,2025-01-14 18:56:20
TX_002039,ACC_00498,ACC_00262,2113.53,2025-01-19 02:45:42
TX_003100,ACC_00519,ACC_00376,2885.62,2025-01-31 20:17:36
TX_001824,ACC_00236,ACC_00098,2041.31,2025-01-19 12:34:42
TX_007187,ACC_00513,ACC_00449,2532.08,2025-02-05 19:25:12
TX_002408,ACC_00344,ACC_00483,3637.35,2025-02-17 17:53:39
TX_006727,ACC_00256,ACC_00229,1059.15,2025-02-15 06:43:45
TX_001232,ACC_00038,ACC_00012,2016.63,2025-02-24 14:28:52
TX_007245,ACC_00588,ACC_00113,2937.13,2025-02-08 21:28:09
TX_007701,ACC_00019,ACC_00043,1983.68,2025-01-28 11:46:43
TX_001538,ACC_00368,ACC_00409,4665.9,2025-01-14 19:33:22
TX_006257,ACC_00183,ACC_00599,994.88,2025-02-19 21:22:07
TX_005857,ACC_00041,ACC_00083,3819.02,2025-02-05 20:15:34
TX_007724,ACC_00252,ACC_00219,573.28,2025-02-03 12:08:17
TX_006714,ACC_00125,ACC_00412,2975.67,2025-01-14 06:46:08
TX_006506,ACC_00362,ACC_00310,2129.7,2025-01-02 06:57:45
TX_004267,ACC_00017,ACC_00300,4542.33,2025-01-26 16:09:24
TX_003764,ACC_00361,ACC_00110,4820.7,2025-02-06 14:15:39
TX_003825,ACC_00532,ACC_00369,2866.34,2025-02-27 03:48:47
TX_006543,ACC_00376,ACC_00417,4559.44,2025-02-19 10:17:08
TX_001724,ACC_00598,ACC_00567,2081.67,2025-01-06 18:49:48
TX_006593,ACC_00403,ACC_00291,3027.82,2025-02-18 05:03:43
TX_006487,ACC_00121,ACC_00520,1108.65,2025-01-23 13:39:21
TX_003054,ACC_00189,ACC_00247,3209.25,2025-01-11 11:46:28
TX_002584,ACC_00397,ACC_00324,3415.38,2025-01-15 02:33:25
TX_003877,ACC_00452,ACC_00195,3789.25,2025-01-22 11:06:59
TX_002159,ACC_00277,ACC_00151,2751.97,2025-02-11 09:42:23
TX_003380,ACC_00231,ACC_00332,98.57,2025-02-25 08:57:43
TX_003915,ACC_00036,ACC_00391,2137.71,2025-01-25 14:45:14
TX_002936,ACC_00551,ACC_00457,3178.3,2025-01-06 06:37:33
TX_001957,ACC_00501,ACC_00352,1134.55,2025-01-05 04:46:49
TX_001817,ACC_00547,ACC_00278,4592.71,2025-01-30 03:14:55
TX_006244,ACC_00292,ACC_00154,1901.86,2025-02-07 12:54:00
TX_006867,ACC_00503,ACC_00215,3821.78,2025-02-01 09:18:55
TX_000401,ACC_00291,ACC_00080,1478.58,2025-03-01 02:48:23
TX_005706,ACC_00380,ACC_00453,1514.5,2025-01-25 03:46:05
TX_004214,ACC_00090,ACC_00503,143.86,2025-01-17 07:43:27
TX_003780,ACC_00396,ACC_00050,2038.3,2025-02-10 03:24:08
TX_003794,ACC_00557,ACC_00296,2913.88,2025-02-21 00:49:09
TX_004806,ACC_00107,ACC_00161,1583.83,2025-02-28 14:08:34
TX_003727,ACC_00073,ACC_00410,543.22,2025-02-06 09:56:26
TX_005210,ACC_00486,ACC_00201,4154.99,2025-02-17 11:16:25
TX_003651,ACC_00055,ACC_00130,899.85,2025-01-26 01:00:14
TX_007288,ACC_00406,ACC_00364,2479.01,2025-01-02 15:42:35
TX_002405,ACC_00350,ACC_00201,1809.31,2025-01-15 13:07:39
TX_002768,ACC_00013,ACC_00426,1648.45,2025-02-16 09:50:32
TX_006187,ACC_00114,ACC_00236,3631.96,2025-01-19 23:59:42
TX_002674,ACC_00230,ACC_00495,1800.76,2025-02-19 21:16:37
TX_003773,ACC_00057,ACC_00382,2070.44,2025-01-09 23:24:05
TX_004588,ACC_00515,ACC_00551,646.66,2025-02-08 08:01:27
TX_002049,ACC_00008,ACC_00164,4406.34,2025-01-21 10:24:17
TX_005991,ACC_00475,ACC_00222,4550.82,2025-01-24 18:26:12
TX_001828,ACC_00223,ACC_00411,3473.11,2025-01-07 16:07:28
TX_001611,ACC_00068,ACC_00566,534.33,2025-01-04 16:45:10
TX_006633,ACC_00085,ACC_00372,2190.12,2025-01-16 04:18:22
TX_000941,ACC_00309,ACC_00207,4916.65,2025-02-04 18:51:15
TX_002666,ACC_00576,ACC_00058,2735.39,2025-01-25 08:56:49
TX_003959,ACC_00227,ACC_00449,533.72,2025-02-14 00:46:59
TX_002125,ACC_00511,ACC_00030,3558.7,2025-01-30 04:55:30
TX_007685,ACC_00327,ACC_00194,988.66,2025-01-03 08:54:57
TX_001422,ACC_00363,ACC_00239,3569.79,2025-01-22 00:59:00
TX_000477,ACC_00057,ACC_00182,1512.88,2025-02-13 21:09:49
TX_003491,ACC_00311,ACC_00336,2313.66,2025-01-13 14:45:41
TX_004448,ACC_00588,ACC_00553,1808.38,2025-01-13 03:52:05
TX_001248,ACC_00281,ACC_00020,1975.51,2025-02-03 09:34:25
TX_001659,ACC_00344,ACC_00111,3601,2025-02-18 14:25:06
TX_006210,ACC_00570,ACC_00087,2239.6,2025-01-11 14:15:24
TX_002284,ACC_00010,ACC_00183,4134.55,2025-02-11 03:47:12
TX_006108,ACC_00117,ACC_00533,573.2,2025-01-10 11:30:28
TX_006742,ACC_00085,ACC_00276,1022.89,2025-01-10 12:18:17
TX_001945,ACC_00488,ACC_00186,1383.1,2025-01-18 10:46:23
TX_005856,ACC_00002,ACC_00138,234.5,2025-01-29 19:23:06
TX_005251,ACC_00291,ACC_00582,477.41,2025-01-28 00:20:05
TX_003387,ACC_00230,ACC_00236,3047.01,2025-01-01 13:35:41
TX_000752,ACC_00207,ACC_00005,1287.61,2025-01-16 12:51:16
TX_000974,ACC_00444,ACC_00393,698.83,2025-02-12 16:36:50
TX_000402,ACC_00272,ACC_00054,2741.56,2025-02-09 08:48:56
TX_002737,ACC_00377,ACC_00172,2422.59,2025-02-17 15:41:18
TX_000649,ACC_00088,ACC_00230,451.23,2025-02-11 17:13:25
TX_002588,ACC_00181,ACC_00441,3245.11,2025-01-05 13:37:08
TX_003344,ACC_00119,ACC_00403,4179.5,2025-02-14 13:11:44
TX_001514,ACC_00128,ACC_00031,1197.26,2025-01-04 06:30:39
TX_007697,ACC_00316,ACC_00321,1165.67,2025-02-24 17:53:42
TX_002928,ACC_00125,ACC_00453,1492.55,2025-02-23 08:07:59
TX_001881,ACC_00085,ACC_00489,2732.59,2025-01-13 16:45:06
TX_002798,ACC_00567,ACC_00456,449.37,2025-02-02 06:42:52
TX_005691,ACC_00074,ACC_00368,1155.96,2025-02-26 19:50:01
TX_004028,ACC_00323,ACC_00371,942.42,2025-02-08 12:49:22
TX_000744,ACC_00535,ACC_00550,882.23,2025-01-16 18:28:11
TX_007398,ACC_00429,ACC_00371,1309.7,2025-02-28 04:26:26
TX_005390,ACC_00201,ACC_00163,3952.37,2025-02-10 13:57:20
TX_004884,ACC_00350,ACC_00312,3880.21,2025-01-27 04:51:26
TX_000806,ACC_00018,ACC_00361,1407.67,2025-01-23 00:49:47
TX_002208,ACC_00378,ACC_00270,4080.23,2025-01-15 04:51:42
TX_005597,ACC_00284,ACC_00492,3253.84,2025-01-15 21:11:36
TX_004278,ACC_00580,ACC_00462,3120.01,2025-01-17 09:36:10
TX_003318,ACC_00414,ACC_00119,147.28,2025-01-12 00:18:00
TX_000034,ACC_00406,ACC_00263,4958.16,2025-02-09 22:34:17
TX_002832,ACC_00401,ACC_00310,1946.35,2025-01-05 00:19:07
TX_005853,ACC_00335,ACC_00544,1849.86,2025-02-12 04:53:02
TX_000522,ACC_00044,ACC_00541,4512.44,2025-02-19 10:09:37
TX_005556,ACC_00002,ACC_00103,395.37,2025-02-22 09:13:31
TX_007260,ACC_00229,ACC_00082,1056.24,2025-02-12 15:21:18
TX_001213,ACC_00168,ACC_00292,1392.37,2025-02-17 10:48:21
TX_003949,ACC_00247,ACC_00384,1669.6,2025-01-09 20:35:56
TX_003831,ACC_00390,ACC_00127,2459.26,2025-02-04 23:54:06
TX_002900,ACC_00319,ACC_00548,1681.15,2025-01-01 09:07:02
TX_005890,ACC_00399,ACC_00190,245.3,2025-01-02 08:47:36
TX_005585,ACC_00443,ACC_00446,4882.05,2025-02-16 20:55:39
TX_007431,ACC_00117,ACC_00439,3980.5,2025-01-28 17:30:05
TX_004581,ACC_00480,ACC_00510,1795.18,2025-02-03 14:56:09
TX_003755,ACC_00427,ACC_00344,3877.26,2025-02-06 17:04:54
TX_001050,ACC_00221,ACC_00544,1078.07,2025-02-09 05:29:34
TX_002491,ACC_00231,ACC_00124,752.22,2025-02-05 16:48:52
TX_005766,ACC_00262,ACC_00551,4281.67,2025-01-31 09:05:53
TX_007602,ACC_00480,ACC_00588,2920.85,2025-02-23 17:25:19
TX_001902,ACC_00007,ACC_00263,1734.84,2025-02-21 23:34:43
TX_006562,ACC_00005,ACC_00458,578.51,2025-02-15 02:19:25
TX_007593,ACC_00424,ACC_00372,2517.14,2025-02-05 00:34:43
TX_000210,ACC_00484,ACC_00088,1597.45,2025-01-20 16:00:44
TX_005682,ACC_00208,ACC_00118,2784.27,2025-02-09 00:07:58
TX_000783,ACC_00423,ACC_00528,1081.57,2025-01-09 13:25:30
TX_004321,ACC_00020,ACC_00505,1660.57,2025-01-11 09:04:08
TX_002982,ACC_00528,ACC_00419,646.65,2025-01-31 10:56:14
TX_007689,ACC_00438,ACC_00237,3100.14,2025-02-05 06:02:06
TX_004722,ACC_00551,ACC_00097,117.2,2025-01-15 00:16:29
